joint1,-0.234446,-0.100000,-4.370149,0.005000
joint3,-0.418003,0.000000,1.886156,0.005000
joint5,-0.000001,0.000000,-0.000573,0.005000
joint1,-0.233936,-0.100000,-10.843699,0.005000
joint3,-0.414591,0.000000,-7.331376,0.005000
joint5,-0.000001,0.000000,-0.000446,0.005000
joint1,-0.233581,-0.100000,-27.761609,0.005000
joint3,-0.411810,0.000000,-13.375143,0.005000
joint5,-0.000000,0.000000,0.000251,0.005000
joint1,-0.232902,-0.100000,8.225163,0.005000
joint3,-0.406943,0.000000,7.978882,0.005000
joint5,-0.000001,0.000000,-0.001900,0.005000
joint1,-0.232318,-0.100000,-1.894970,0.005000
joint3,-0.403289,0.000000,-3.795257,0.005000
joint5,-0.000001,0.000000,-0.000830,0.005000
joint1,-0.231795,-0.100000,-8.304464,0.005000
joint3,-0.399770,0.000000,-4.787355,0.005000
joint5,-0.000001,0.000000,0.000221,0.005000
joint1,-0.231228,-0.100000,-3.263198,0.005000
joint3,-0.395973,0.000000,-1.623161,0.005000
joint5,-0.000001,0.000000,-0.000704,0.005000
joint1,-0.230611,-0.100000,2.507052,0.005000
joint3,-0.391315,0.000000,7.449286,0.005000
joint5,-0.000001,0.000000,-0.001019,0.005000
joint1,-0.229527,-0.100000,54.540908,0.005000
joint3,-0.385191,0.000000,22.720789,0.005000
joint5,-0.000001,0.000000,-0.001392,0.005000
joint1,-0.229096,-0.100000,-17.200620,0.005000
joint3,-0.382723,0.000000,-13.596239,0.005000
joint5,-0.000001,0.000000,0.000214,0.005000
joint1,-0.228818,-0.100000,-33.769408,0.005000
joint3,-0.380178,0.000000,-12.560960,0.005000
joint5,-0.000000,0.000000,0.000417,0.005000
joint1,-0.228324,-0.100000,-9.840062,0.005000
joint3,-0.375842,0.000000,5.768449,0.005000
joint5,-0.000001,0.000000,-0.001759,0.005000
joint1,-0.227491,-0.100000,27.912715,0.005000
joint3,-0.370627,0.000000,15.090174,0.005000
joint5,-0.000001,0.000000,-0.001074,0.005000
joint1,-0.226889,-0.100000,2.735291,0.005000
joint3,-0.367191,0.000000,-2.362061,0.005000
joint5,-0.000001,0.000000,-0.000017,0.005000
joint1,-0.226536,-0.100000,-24.420685,0.005000
joint3,-0.364560,0.000000,-10.146368,0.005000
joint5,-0.000000,0.000000,0.000168,0.005000
joint1,-0.225963,-0.100000,0.044493,0.005000
joint3,-0.360768,0.000000,1.844220,0.005000
joint5,-0.000001,0.000000,-0.001542,0.005000
joint1,-0.225184,-0.100000,23.087487,0.005000
joint3,-0.355251,0.000000,19.647677,0.005000
joint5,-0.000001,0.000000,-0.001056,0.005000
joint1,-0.224693,-0.100000,-8.311022,0.005000
joint3,-0.352552,0.000000,-8.268976,0.005000
joint5,-0.000000,0.000000,0.000607,0.005000
joint1,-0.224392,-0.100000,-29.124800,0.005000
joint3,-0.350336,0.000000,-12.868990,0.005000
joint5,-0.000000,0.000000,-0.000570,0.005000
joint1,-0.223897,-0.100000,-7.494430,0.005000
joint3,-0.346220,0.000000,6.540079,0.005000
joint5,-0.000001,0.000000,-0.001355,0.005000
joint1,-0.223243,-0.100000,10.347188,0.005000
joint3,-0.342287,0.000000,5.096758,0.005000
joint5,-0.000001,0.000000,-0.000871,0.005000
joint1,-0.222687,-0.100000,-0.216710,0.005000
joint3,-0.339379,0.000000,-4.859864,0.005000
joint5,-0.000001,0.000000,-0.000269,0.005000
joint1,-0.222317,-0.100000,-20.460520,0.005000
joint3,-0.336901,0.000000,-8.903120,0.005000
joint5,-0.000000,0.000000,0.000068,0.005000
joint1,-0.221868,-0.100000,-11.494342,0.005000
joint3,-0.333322,0.000000,2.459314,0.005000
joint5,-0.000001,0.000000,-0.001149,0.005000
joint1,-0.221123,-0.100000,21.324159,0.005000
joint3,-0.329444,0.000000,5.830872,0.005000
joint5,-0.000001,0.000000,-0.001258,0.005000
joint1,-0.220616,-0.100000,-4.544213,0.005000
joint3,-0.326554,0.000000,-3.751174,0.005000
joint5,-0.000001,0.000000,-0.000261,0.005000
joint1,-0.220095,-0.100000,-2.745167,0.005000
joint3,-0.322781,0.000000,5.445608,0.005000
joint5,-0.000001,0.000000,-0.000473,0.005000
joint1,-0.219550,-0.100000,0.191285,0.005000
joint3,-0.319598,0.000000,-0.126177,0.005000
joint5,-0.000001,0.000000,-0.000608,0.005000
joint1,-0.218847,-0.100000,17.911741,0.005000
joint3,-0.315749,0.000000,6.908956,0.005000
joint5,-0.000001,0.000000,-0.000958,0.005000
joint1,-0.218418,-0.100000,-11.953932,0.005000
joint3,-0.313226,0.000000,-6.086880,0.005000
joint5,-0.000001,0.000000,-0.000173,0.005000
joint1,-0.218094,-0.100000,-23.461800,0.005000
joint3,-0.310587,0.000000,-4.671086,0.005000
joint5,-0.000000,0.000000,-0.000238,0.005000
joint1,-0.217594,-0.100000,-3.750149,0.005000
joint3,-0.307353,0.000000,1.601898,0.005000
joint5,-0.000001,0.000000,-0.000982,0.005000
joint1,-0.216936,-0.100000,13.843989,0.005000
joint3,-0.303552,0.000000,7.660649,0.005000
joint5,-0.000001,0.000000,-0.001149,0.005000
joint1,-0.216271,-0.100000,15.011375,0.005000
joint3,-0.300296,0.000000,2.525348,0.005000
joint5,-0.000001,0.000000,-0.000584,0.005000
joint1,-0.215936,-0.100000,-21.043326,0.005000
joint3,-0.298314,0.000000,-10.007711,0.005000
joint5,-0.000000,0.000000,0.000341,0.005000
joint1,-0.215447,-0.100000,-3.922259,0.005000
joint3,-0.294660,0.000000,7.073579,0.005000
joint5,-0.000001,0.000000,-0.001304,0.005000
joint1,-0.214782,-0.100000,15.719107,0.005000
joint3,-0.290949,0.000000,8.013233,0.005000
joint5,-0.000001,0.000000,-0.000801,0.005000
joint1,-0.214273,-0.100000,-1.161904,0.005000
joint3,-0.288495,0.000000,-4.309262,0.005000
joint5,-0.000001,0.000000,-0.000350,0.005000
joint1,-0.214011,-0.100000,-28.227433,0.005000
joint3,-0.286787,0.000000,-11.601059,0.005000
joint5,-0.000000,0.000000,0.000196,0.005000
joint1,-0.213166,-0.100000,36.416949,0.005000
joint3,-0.281615,0.000000,23.565463,0.005000
joint5,-0.000001,0.000000,-0.002286,0.005000
joint1,-0.212779,-0.100000,-13.811636,0.005000
joint3,-0.279865,0.000000,-10.489631,0.005000
joint5,-0.000001,0.000000,-0.000289,0.005000
joint1,-0.212590,-0.100000,-35.509780,0.005000
joint3,-0.278471,0.000000,-13.909227,0.005000
joint5,-0.000000,0.000000,0.001115,0.005000
joint1,-0.212230,-0.100000,-16.521584,0.005000
joint3,-0.276036,0.000000,-3.249561,0.005000
joint5,-0.000000,0.000000,-0.001226,0.005000
joint1,-0.211580,-0.100000,15.659734,0.005000
joint3,-0.272358,0.000000,9.543354,0.005000
joint5,-0.000001,0.000000,-0.001503,0.005000
joint1,-0.210943,-0.100000,14.643776,0.005000
joint3,-0.269127,0.000000,5.400492,0.005000
joint5,-0.000001,0.000000,-0.000722,0.005000
joint1,-0.210462,-0.100000,-2.277911,0.005000
joint3,-0.266610,0.000000,-1.492693,0.005000
joint5,-0.000001,0.000000,-0.000092,0.005000
joint1,-0.210045,-0.100000,-9.146761,0.005000
joint3,-0.263890,0.000000,0.809014,0.005000
joint5,-0.000001,0.000000,-0.000511,0.005000
joint1,-0.209534,-0.100000,1.402908,0.005000
joint3,-0.261070,0.000000,2.097589,0.005000
joint5,-0.000001,0.000000,-0.000840,0.005000
joint1,-0.208912,-0.100000,13.959091,0.005000
joint3,-0.257762,0.000000,7.299458,0.005000
joint5,-0.000001,0.000000,-0.000825,0.005000
joint1,-0.208537,-0.100000,-12.968882,0.005000
joint3,-0.255961,0.000000,-7.588730,0.005000
joint5,-0.000001,0.000000,-0.000196,0.005000
joint1,-0.208166,-0.100000,-13.332522,0.005000
joint3,-0.253982,0.000000,-5.607811,0.005000
joint5,-0.000001,0.000000,-0.000347,0.005000
joint1,-0.207789,-0.100000,-12.379293,0.005000
joint3,-0.251806,0.000000,-3.414502,0.005000
joint5,-0.000001,0.000000,-0.000681,0.005000
joint1,-0.207241,-0.100000,6.570744,0.005000
joint3,-0.248350,0.000000,9.721894,0.005000
joint5,-0.000001,0.000000,-0.001148,0.005000
joint1,-0.206613,-0.100000,15.878870,0.005000
joint3,-0.245715,0.000000,1.774516,0.005000
joint5,-0.000001,0.000000,-0.000585,0.005000
joint1,-0.206152,-0.100000,-2.366595,0.005000
joint3,-0.243368,0.000000,-0.861718,0.005000
joint5,-0.000001,0.000000,-0.000353,0.005000
joint1,-0.205832,-0.100000,-17.821473,0.005000
joint3,-0.241336,0.000000,-3.815349,0.005000
joint5,-0.000001,0.000000,-0.000366,0.005000
joint1,-0.205341,-0.100000,1.370306,0.005000
joint3,-0.238594,0.000000,3.555949,0.005000
joint5,-0.000001,0.000000,-0.000939,0.005000
joint1,-0.204804,-0.100000,6.653850,0.005000
joint3,-0.235636,0.000000,6.019077,0.005000
joint5,-0.000001,0.000000,-0.000728,0.005000
joint1,-0.204286,-0.100000,4.841391,0.005000
joint3,-0.233768,0.000000,-4.696720,0.005000
joint5,-0.000001,0.000000,-0.000527,0.005000
joint1,-0.203950,-0.100000,-14.998519,0.005000
joint3,-0.231967,0.000000,-5.185967,0.005000
joint5,-0.000001,0.000000,-0.000297,0.005000
joint1,-0.203476,-0.100000,0.426838,0.005000
joint3,-0.229036,0.000000,6.410442,0.005000
joint5,-0.000001,0.000000,-0.000935,0.005000
joint1,-0.202954,-0.100000,5.931187,0.005000
joint3,-0.226864,0.000000,-0.973609,0.005000
joint5,-0.000001,0.000000,-0.000690,0.005000
joint1,-0.202570,-0.100000,-9.008802,0.005000
joint3,-0.224653,0.000000,-0.351448,0.005000
joint5,-0.000001,0.000000,-0.000349,0.005000
joint1,-0.202057,-0.100000,5.352703,0.005000
joint3,-0.222035,0.000000,3.973055,0.005000
joint5,-0.000001,0.000000,-0.000892,0.005000
joint1,-0.201508,-0.100000,9.639536,0.005000
joint3,-0.219706,0.000000,1.323189,0.005000
joint5,-0.000001,0.000000,-0.000611,0.005000
joint1,-0.201235,-0.100000,-20.541129,0.005000
joint3,-0.218410,0.000000,-8.885322,0.005000
joint5,-0.000001,0.000000,-0.000073,0.005000
joint1,-0.200898,-0.100000,-13.448953,0.005000
joint3,-0.216186,0.000000,0.627645,0.005000
joint5,-0.000001,0.000000,-0.000801,0.005000
joint1,-0.200348,-0.100000,10.415938,0.005000
joint3,-0.213422,0.000000,6.300164,0.005000
joint5,-0.000001,0.000000,-0.000979,0.005000
joint1,-0.199814,-0.100000,8.830862,0.005000
joint3,-0.211328,0.000000,-0.201627,0.005000
joint5,-0.000001,0.000000,-0.000719,0.005000
joint1,-0.199499,-0.100000,-15.189441,0.005000
joint3,-0.209858,0.000000,-6.279620,0.005000
joint5,-0.000001,0.000000,-0.000007,0.005000
joint1,-0.199165,-0.100000,-12.815401,0.005000
joint3,-0.208085,0.000000,-3.079128,0.005000
joint5,-0.000001,0.000000,-0.000516,0.005000
joint1,-0.198734,-0.100000,-1.958718,0.005000
joint3,-0.205893,0.000000,1.324660,0.005000
joint5,-0.000001,0.000000,-0.000908,0.005000
joint1,-0.198260,-0.100000,3.018810,0.005000
joint3,-0.203253,0.000000,6.081992,0.005000
joint5,-0.000001,0.000000,-0.000890,0.005000
joint1,-0.197671,-0.100000,15.980961,0.005000
joint3,-0.200684,0.000000,5.617614,0.005000
joint5,-0.000001,0.000000,-0.000651,0.005000
joint1,-0.197218,-0.100000,1.144856,0.005000
joint3,-0.198838,0.000000,-1.426712,0.005000
joint5,-0.000001,0.000000,-0.000364,0.005000
joint1,-0.196852,-0.100000,-8.131486,0.005000
joint3,-0.197145,0.000000,-2.781669,0.005000
joint5,-0.000001,0.000000,-0.000482,0.005000
joint1,-0.196343,-0.100000,7.810191,0.005000
joint3,-0.194960,0.000000,2.353752,0.005000
joint5,-0.000001,0.000000,-0.000865,0.005000
joint1,-0.195927,-0.100000,-2.220421,0.005000
joint3,-0.193116,0.000000,-0.872538,0.005000
joint5,-0.000001,0.000000,-0.000497,0.005000
joint1,-0.195592,-0.100000,-10.858099,0.005000
joint3,-0.191326,0.000000,-1.230757,0.005000
joint5,-0.000001,0.000000,-0.000465,0.005000
joint1,-0.195111,-0.100000,5.268947,0.005000
joint3,-0.188823,0.000000,6.152766,0.005000
joint5,-0.000001,0.000000,-0.000881,0.005000
joint1,-0.194590,-0.100000,10.109156,0.005000
joint3,-0.187138,0.000000,-1.869750,0.005000
joint5,-0.000001,0.000000,-0.000648,0.005000
joint1,-0.194350,-0.100000,-20.808768,0.005000
joint3,-0.186106,0.000000,-8.287797,0.005000
joint5,-0.000000,0.000000,-0.000007,0.005000
joint1,-0.193935,-0.100000,-1.355787,0.005000
joint3,-0.183707,0.000000,5.614681,0.005000
joint5,-0.000001,0.000000,-0.001084,0.005000
joint1,-0.193436,-0.100000,8.225409,0.005000
joint3,-0.181619,0.000000,2.719347,0.005000
joint5,-0.000001,0.000000,-0.000686,0.005000
joint1,-0.193030,-0.100000,-1.916811,0.005000
joint3,-0.180364,0.000000,-5.482564,0.005000
joint5,-0.000001,0.000000,-0.000569,0.005000
joint1,-0.192837,-0.100000,-25.117105,0.005000
joint3,-0.179211,0.000000,-6.390827,0.005000
joint5,-0.000001,0.000000,-0.000137,0.005000
joint1,-0.192385,-0.100000,3.442515,0.005000
joint3,-0.176619,0.000000,8.255347,0.005000
joint5,-0.000001,0.000000,-0.001211,0.005000
joint1,-0.191730,-0.100000,26.219488,0.005000
joint3,-0.173978,0.000000,9.014403,0.005000
joint5,-0.000001,0.000000,-0.000733,0.005000
joint1,-0.191287,-0.100000,3.138605,0.005000
joint3,-0.172500,0.000000,-2.469684,0.005000
joint5,-0.000001,0.000000,-0.000248,0.005000
joint1,-0.191000,-0.100000,-13.977592,0.005000
joint3,-0.171350,0.000000,-5.638474,0.005000
joint5,-0.000001,0.000000,-0.000361,0.005000
joint1,-0.190619,-0.100000,-3.344751,0.005000
joint3,-0.169776,0.000000,-1.240962,0.005000
joint5,-0.000001,0.000000,-0.000833,0.005000
joint1,-0.190197,-0.100000,1.305497,0.005000
joint3,-0.167698,0.000000,4.016209,0.005000
joint5,-0.000001,0.000000,-0.000728,0.005000
joint1,-0.189825,-0.100000,-4.065203,0.005000
joint3,-0.166427,0.000000,-3.933736,0.005000
joint5,-0.000001,0.000000,-0.000500,0.005000
joint1,-0.189478,-0.100000,-6.560575,0.005000
joint3,-0.164899,0.000000,-1.212103,0.005000
joint5,-0.000001,0.000000,-0.000491,0.005000
joint1,-0.189136,-0.100000,-6.895774,0.005000
joint3,-0.163390,0.000000,-1.248659,0.005000
joint5,-0.000001,0.000000,-0.000616,0.005000
joint1,-0.188763,-0.100000,-3.352156,0.005000
joint3,-0.161457,0.000000,3.188193,0.005000
joint5,-0.000001,0.000000,-0.000715,0.005000
joint1,-0.188245,-0.100000,12.859155,0.005000
joint3,-0.159595,0.000000,2.663154,0.005000
joint5,-0.000001,0.000000,-0.000835,0.005000
joint1,-0.187857,-0.100000,-1.234553,0.005000
joint3,-0.158098,0.000000,-0.841371,0.005000
joint5,-0.000001,0.000000,-0.000413,0.005000
joint1,-0.187510,-0.100000,-5.573076,0.005000
joint3,-0.156475,0.000000,0.578323,0.005000
joint5,-0.000001,0.000000,-0.000547,0.005000
joint1,-0.187096,-0.100000,1.895276,0.005000
joint3,-0.154602,0.000000,3.272576,0.005000
joint5,-0.000001,0.000000,-0.000744,0.005000
joint1,-0.186648,-0.100000,6.026650,0.005000
joint3,-0.153332,0.000000,-2.631894,0.005000
joint5,-0.000001,0.000000,-0.000593,0.005000
joint1,-0.186385,-0.100000,-14.267209,0.005000
joint3,-0.152494,0.000000,-6.868527,0.005000
joint5,-0.000000,0.000000,-0.000114,0.005000
joint1,-0.186126,-0.100000,-14.632438,0.005000
joint3,-0.150788,0.000000,1.973987,0.005000
joint5,-0.000001,0.000000,-0.000839,0.005000
joint1,-0.185647,-0.100000,9.936845,0.005000
joint3,-0.149041,0.000000,2.567543,0.005000
joint5,-0.000001,0.000000,-0.000882,0.005000
joint1,-0.185133,-0.100000,13.934207,0.005000
joint3,-0.147036,0.000000,5.352680,0.005000
joint5,-0.000001,0.000000,-0.000713,0.005000
joint1,-0.184765,-0.100000,-1.939543,0.005000
joint3,-0.145588,0.000000,-0.086913,0.005000
joint5,-0.000001,0.000000,-0.000420,0.005000
joint1,-0.184432,-0.100000,-5.523688,0.005000
joint3,-0.144385,0.000000,-2.408654,0.005000
joint5,-0.000001,0.000000,-0.000480,0.005000
joint1,-0.184076,-0.100000,-2.845357,0.005000
joint3,-0.142990,0.000000,-0.345014,0.005000
joint5,-0.000001,0.000000,-0.000670,0.005000
joint1,-0.183580,-0.100000,12.757074,0.005000
joint3,-0.141290,0.000000,2.874147,0.005000
joint5,-0.000001,0.000000,-0.000806,0.005000
joint1,-0.183261,-0.100000,-6.545772,0.005000
joint3,-0.140062,0.000000,-1.730776,0.005000
joint5,-0.000001,0.000000,-0.000393,0.005000
joint1,-0.182979,-0.100000,-10.534988,0.005000
joint3,-0.139149,0.000000,-4.783606,0.005000
joint5,-0.000001,0.000000,-0.000429,0.005000
joint1,-0.182688,-0.100000,-9.266293,0.005000
joint3,-0.137693,0.000000,0.790737,0.005000
joint5,-0.000001,0.000000,-0.000722,0.005000
joint1,-0.182086,-0.100000,25.094075,0.005000
joint3,-0.135319,0.000000,10.204588,0.005000
joint5,-0.000001,0.000000,-0.001068,0.005000
joint1,-0.181703,-0.100000,1.357019,0.005000
joint3,-0.134334,0.000000,-3.581996,0.005000
joint5,-0.000001,0.000000,-0.000230,0.005000
joint1,-0.181468,-0.100000,-14.899896,0.005000
joint3,-0.133688,0.000000,-6.902241,0.005000
joint5,-0.000001,0.000000,-0.000372,0.005000
joint1,-0.181183,-0.100000,-9.209487,0.005000
joint3,-0.132514,0.000000,-1.511737,0.005000
joint5,-0.000001,0.000000,-0.000683,0.005000
joint1,-0.180721,-0.100000,10.418133,0.005000
joint3,-0.130391,0.000000,8.186678,0.005000
joint5,-0.000001,0.000000,-0.001002,0.005000
joint1,-0.180282,-0.100000,8.181203,0.005000
joint3,-0.129162,0.000000,-0.623960,0.005000
joint5,-0.000001,0.000000,-0.000543,0.005000
joint1,-0.180050,-0.100000,-14.502638,0.005000
joint3,-0.128288,0.000000,-4.088645,0.005000
joint5,-0.000001,0.000000,-0.000223,0.005000
joint1,-0.179707,-0.100000,-2.185570,0.005000
joint3,-0.126899,0.000000,1.201313,0.005000
joint5,-0.000001,0.000000,-0.000806,0.005000
joint1,-0.179192,-0.100000,17.052168,0.005000
joint3,-0.125225,0.000000,4.211839,0.005000
joint5,-0.000001,0.000000,-0.000849,0.005000
joint1,-0.178850,-0.100000,-1.727897,0.005000
joint3,-0.124079,0.000000,-0.943087,0.005000
joint5,-0.000001,0.000000,-0.000372,0.005000
joint1,-0.178538,-0.100000,-5.035072,0.005000
joint3,-0.123080,0.000000,-2.323887,0.005000
joint5,-0.000001,0.000000,-0.000547,0.005000
joint1,-0.178195,-0.100000,-1.361614,0.005000
joint3,-0.122012,0.000000,-1.522040,0.005000
joint5,-0.000001,0.000000,-0.000641,0.005000
joint1,-0.177848,-0.100000,-0.695510,0.005000
joint3,-0.120599,0.000000,2.071643,0.005000
joint5,-0.000001,0.000000,-0.000668,0.005000
joint1,-0.177448,-0.100000,5.220280,0.005000
joint3,-0.119268,0.000000,1.383011,0.005000
joint5,-0.000001,0.000000,-0.000639,0.005000
joint1,-0.177095,-0.100000,0.278980,0.005000
joint3,-0.118174,0.000000,-0.879635,0.005000
joint5,-0.000001,0.000000,-0.000543,0.005000
joint1,-0.176769,-0.100000,-2.447022,0.005000
joint3,-0.117118,0.000000,-1.142720,0.005000
joint5,-0.000001,0.000000,-0.000578,0.005000
joint1,-0.176383,-0.100000,4.243262,0.005000
joint3,-0.115808,0.000000,1.517903,0.005000
joint5,-0.000001,0.000000,-0.000713,0.005000
joint1,-0.176147,-0.100000,-12.152120,0.005000
joint3,-0.115191,0.000000,-5.355017,0.005000
joint5,-0.000001,0.000000,-0.000331,0.005000
joint1,-0.175905,-0.100000,-11.273430,0.005000
joint3,-0.114047,0.000000,0.034927,0.005000
joint5,-0.000001,0.000000,-0.000649,0.005000
joint1,-0.175471,-0.100000,9.913700,0.005000
joint3,-0.112597,0.000000,3.244117,0.005000
joint5,-0.000001,0.000000,-0.000855,0.005000
joint1,-0.175106,-0.100000,2.608991,0.005000
joint3,-0.111211,0.000000,2.740974,0.005000
joint5,-0.000001,0.000000,-0.000601,0.005000
joint1,-0.174803,-0.100000,-4.030376,0.005000
joint3,-0.110416,0.000000,-3.096424,0.005000
joint5,-0.000001,0.000000,-0.000432,0.005000
joint1,-0.174562,-0.100000,-10.723804,0.005000
joint3,-0.109429,0.000000,-1.067210,0.005000
joint5,-0.000001,0.000000,-0.000503,0.005000
joint1,-0.174226,-0.100000,-0.190265,0.005000
joint3,-0.108368,0.000000,-0.234711,0.005000
joint5,-0.000001,0.000000,-0.000743,0.005000
joint1,-0.173911,-0.100000,-2.272303,0.005000
joint3,-0.107252,0.000000,0.443367,0.005000
joint5,-0.000001,0.000000,-0.000599,0.005000
joint1,-0.173592,-0.100000,-1.748898,0.005000
