0.000000,5.000000,0.000000,0.319883,0.957325,0.069816,0.005000
0.000000,5.000000,0.000000,0.162476,0.500763,0.424787,0.005000
0.000000,5.000000,0.000000,0.685397,1.293432,-0.675832,0.005000
0.000000,5.000000,0.000000,0.830551,1.700650,0.431826,0.005000
0.000000,5.000000,0.000000,0.223973,0.800745,0.541166,0.005000
0.000000,5.000000,0.000000,0.147630,0.645896,-0.782741,0.005000
0.000000,5.000000,0.000000,0.597304,1.276699,0.305254,0.005000
0.000000,5.000000,0.000000,0.779947,1.602398,0.839100,0.005000
0.000000,5.000000,0.000000,0.205926,0.754613,-0.459764,0.005000
0.000000,5.000000,0.000000,0.113360,0.475127,-0.818311,0.005000
0.000000,5.000000,0.000000,0.490011,1.098545,0.572119,0.005000
0.000000,5.000000,0.000000,0.783559,1.576752,0.732526,0.005000
0.000000,5.000000,0.000000,0.194328,0.733247,-0.559802,0.005000
0.000000,5.000000,0.000000,0.095971,0.434744,-0.749147,0.005000
0.000000,5.000000,0.000000,0.698733,1.364202,0.552222,0.005000
0.000000,5.000000,0.000000,0.705540,1.562865,0.763212,0.005000
0.000000,5.000000,0.000000,0.184318,0.838023,-0.858986,0.005000
0.000000,5.000000,0.000000,0.070547,0.580741,-0.232469,0.005000
0.000000,5.000000,0.000000,0.718446,1.446283,0.450670,0.005000
0.000000,5.000000,0.000000,0.625312,1.400241,-0.753834,0.005000
0.000000,5.000000,0.000000,0.227798,0.862261,0.277163,0.005000
0.000000,5.000000,0.000000,0.562567,1.260293,0.611105,0.005000
0.000000,5.000000,0.000000,0.549047,1.191072,-0.551895,0.005000
0.000000,5.000000,0.000000,0.510652,1.348116,0.137970,0.005000
0.000000,5.000000,0.000000,0.299849,1.119656,0.605940,0.005000
0.000000,5.000000,0.000000,0.114121,0.642077,-0.554006,0.005000
0.000000,5.000000,0.000000,0.488427,1.161677,-0.306884,0.005000
0.000000,5.000000,0.000000,0.701619,1.470333,0.439535,0.005000
0.000000,5.000000,0.000000,0.095500,0.783756,-0.624227,0.005000
0.000000,5.000000,0.000000,-0.132289,0.510756,0.422372,0.005000
0.000000,5.000000,0.000000,0.465591,1.150589,0.610469,0.005000
0.000000,5.000000,0.000000,0.394549,0.976595,-0.603127,0.005000
0.000000,5.000000,0.000000,0.307944,0.947715,-0.245755,0.005000
0.000000,5.000000,0.000000,0.888218,1.635604,0.581287,0.005000
0.000000,5.000000,0.000000,0.360935,1.301592,-0.879472,0.005000
0.000000,5.000000,0.000000,0.512936,1.364706,0.606136,0.005000
0.000000,5.000000,0.000000,0.329217,1.431409,0.755228,0.005000
0.000000,5.000000,0.000000,-0.153675,0.843772,-0.861172,0.005000
0.000000,5.000000,0.000000,-0.436361,0.475860,-0.041351,0.005000
0.000000,5.000000,0.000000,0.266940,0.972948,0.629038,0.005000
0.000000,5.000000,0.000000,0.452084,1.307295,-0.432213,0.005000
0.000000,5.000000,0.000000,-0.112770,0.648867,-0.202657,0.005000
0.000000,5.000000,0.000000,-0.293978,0.412495,0.475385,0.005000
0.000000,5.000000,0.000000,0.344502,1.080245,-0.818018,0.005000
0.000000,5.000000,0.000000,0.449720,1.326490,0.343299,0.005000
0.000000,5.000000,0.000000,-0.179172,0.684214,0.654253,0.005000
0.000000,5.000000,0.000000,-0.033184,0.595781,-1.028638,0.005000
0.000000,5.000000,0.000000,0.025316,0.993816,0.383700,0.005000
0.000000,5.000000,0.000000,0.178443,0.983531,0.564495,0.005000
0.000000,5.000000,0.000000,-0.229361,0.558113,-0.717615,0.005000
0.000000,5.000000,0.000000,-0.226838,0.356719,0.131745,0.005000
0.000000,5.000000,0.000000,0.590066,1.077733,0.772540,0.005000
0.000000,5.000000,0.000000,0.597432,1.455204,-0.845529,0.005000
0.000000,5.000000,0.000000,-0.023179,0.641699,0.159225,0.005000
0.000000,5.000000,0.000000,-0.248827,0.515923,0.719643,0.005000
0.000000,5.000000,0.000000,0.288775,0.962994,-0.770355,0.005000
0.000000,5.000000,0.000000,0.291474,0.848061,-0.283449,0.005000
0.000000,5.000000,0.000000,0.259297,0.739538,0.281874,0.005000
0.000000,5.000000,0.000000,0.833994,1.339505,-0.371595,0.005000
0.000000,5.000000,0.000000,0.442729,1.313153,0.334549,0.005000
0.000000,5.000000,0.000000,0.389440,0.978757,0.499374,0.005000
0.000000,5.000000,0.000000,0.450615,1.411284,-0.940572,0.005000
0.000000,5.000000,0.000000,0.500895,1.084092,0.494739,0.005000
0.000000,5.000000,0.000000,0.158260,0.959943,0.747153,0.005000
0.000000,5.000000,0.000000,0.631823,1.235107,-0.399991,0.005000
0.000000,5.000000,0.000000,0.355981,1.069263,-0.655760,0.005000
0.000000,5.000000,0.000000,0.427768,0.972582,0.593901,0.005000
0.000000,5.000000,0.000000,0.682952,1.380141,0.843689,0.005000
0.000000,5.000000,0.000000,0.270862,0.961098,-0.457253,0.005000
0.000000,5.000000,0.000000,0.193609,0.772556,-0.908906,0.005000
0.000000,5.000000,0.000000,0.830460,1.208786,0.257989,0.005000
0.000000,5.000000,0.000000,0.548038,1.190731,0.605068,0.005000
0.000000,5.000000,0.000000,0.207162,0.717952,-0.852434,0.005000
0.000000,5.000000,0.000000,0.594675,1.281220,0.407949,0.005000
0.000000,5.000000,0.000000,0.431369,1.060751,0.643386,0.005000
0.000000,5.000000,0.000000,0.190331,0.681585,-0.658471,0.005000
0.000000,5.000000,0.000000,0.961646,1.326344,-0.096397,0.005000
0.000000,5.000000,0.000000,0.377671,0.926630,0.476975,0.005000
0.000000,5.000000,0.000000,0.222067,0.575506,-0.586121,0.005000
0.000000,5.000000,0.000000,0.849994,1.113497,0.102621,0.005000
0.000000,5.000000,0.000000,0.711588,0.987164,0.678532,0.005000
0.000000,5.000000,0.000000,0.430905,0.726901,-0.557160,0.005000
0.000000,5.000000,0.000000,0.949125,1.020941,-0.411642,0.005000
0.000000,5.000000,0.000000,0.665988,0.957109,0.233920,0.005000
0.000000,5.000000,0.000000,0.318277,0.618489,-0.367160,0.005000
0.000000,5.000000,0.000000,0.970670,1.173690,0.457475,0.005000
0.000000,5.000000,0.000000,0.856396,1.040781,0.423620,0.005000
0.000000,5.000000,0.000000,0.323543,0.668008,-0.444047,0.005000
0.000000,5.000000,0.000000,0.877642,0.965170,0.192675,0.005000
0.000000,5.000000,0.000000,0.563452,0.714643,0.368429,0.005000
0.000000,5.000000,0.000000,0.629872,0.630566,-1.081728,0.005000
0.000000,5.000000,0.000000,1.108523,1.005190,0.527229,0.005000
0.000000,5.000000,0.000000,0.746548,0.793132,0.654180,0.005000
0.000000,5.000000,0.000000,0.731370,0.645313,-0.876999,0.005000
0.000000,5.000000,0.000000,1.029454,0.832099,0.166825,0.005000
0.000000,5.000000,0.000000,0.717748,0.701878,0.634937,0.005000
0.000000,5.000000,0.000000,0.693512,0.560707,-0.697874,0.005000
0.000000,5.000000,0.000000,0.950879,0.703538,-0.061116,0.005000
0.000000,5.000000,0.000000,0.962953,0.675685,0.743467,0.005000
0.000000,5.000000,0.000000,0.187475,0.280838,-0.869427,0.005000
0.000000,5.000000,0.000000,0.308111,0.235360,0.074220,0.005000
0.000000,5.000000,0.000000,1.013151,0.564485,0.601876,0.005000
0.000000,5.000000,0.000000,0.812362,0.505785,-0.564413,0.005000
0.000000,5.000000,0.000000,0.528547,0.301715,0.073973,0.005000
0.000000,5.000000,0.000000,1.339071,0.734837,0.585434,0.005000
0.000000,5.000000,0.000000,0.956789,0.526378,-0.739633,0.005000
0.000000,5.000000,0.000000,0.397215,0.228611,0.026525,0.005000
0.000000,5.000000,0.000000,1.140961,0.461979,0.630274,0.005000
0.000000,5.000000,0.000000,0.676221,0.368206,-0.280661,0.005000
0.000000,5.000000,0.000000,0.516021,0.202013,-0.547648,0.005000
0.000000,5.000000,0.000000,0.965641,0.428238,0.543846,0.005000
0.000000,5.000000,0.000000,0.942252,0.408779,0.817523,0.005000
0.000000,5.000000,0.000000,0.534314,0.212338,-0.347516,0.005000
0.000000,5.000000,0.000000,0.907385,0.317366,-0.950770,0.005000
0.000000,5.000000,0.000000,0.731420,0.306334,0.226142,0.005000
0.000000,5.000000,0.000000,0.528643,0.134199,0.425910,0.005000
0.000000,5.000000,0.000000,1.318404,0.463528,-0.713474,0.005000
0.000000,5.000000,0.000000,1.138769,0.408357,0.390245,0.005000
0.000000,5.000000,0.000000,0.874153,0.268230,0.461078,0.005000
0.000000,5.000000,0.000000,1.390271,0.451787,-0.740158,0.005000
0.000000,5.000000,0.000000,1.083719,0.340810,0.295782,0.005000
0.000000,5.000000,0.000000,0.799280,0.183901,0.521077,0.005000
0.000000,5.000000,0.000000,1.863767,0.439697,-0.855207,0.005000
0.000000,5.000000,0.000000,1.039926,0.309445,0.250752,0.005000
0.000000,5.000000,0.000000,0.902251,0.144638,0.584905,0.005000
0.000000,5.000000,0.000000,1.484080,0.300869,-0.596535,0.005000
0.000000,5.000000,0.000000,0.877627,0.173985,-0.163695,0.005000
0.000000,5.000000,0.000000,0.879483,0.060813,0.310306,0.005000
0.000000,5.000000,0.000000,1.881983,0.275047,-0.443916,0.005000
0.000000,5.000000,0.000000,1.315728,0.161641,0.288572,0.005000
0.000000,5.000000,0.000000,1.354310,0.031107,0.410908,0.005000
0.000000,5.000000,0.000000,1.626511,0.172211,-0.692507,0.005000
0.000000,5.000000,0.000000,1.245796,0.088180,0.310402,0.005000
0.000000,5.000000,0.000000,1.034919,-0.033007,0.651152,0.005000
0.000000,5.000000,0.000000,2.190416,0.081854,-0.670015,0.005000
0.000000,5.000000,0.000000,1.344679,0.035556,-0.016862,0.005000
0.000000,5.000000,0.000000,1.409349,-0.099943,0.642987,0.005000
0.000000,5.000000,0.000000,2.086603,0.005267,-0.802870,0.005000
0.000000,5.000000,0.000000,1.861019,-0.037153,0.364154,0.005000
0.000000,5.000000,0.000000,1.848868,-0.182523,0.598659,0.005000
0.000000,5.000000,0.000000,2.362848,-0.095975,-0.998575,0.005000
0.000000,5.000000,0.000000,1.666169,-0.105463,0.315735,0.005000
0.000000,5.000000,0.000000,1.647584,-0.218850,0.677862,0.005000
0.000000,5.000000,0.000000,2.084863,-0.168058,-0.816447,0.005000
0.000000,5.000000,0.000000,2.100229,-0.209934,0.133898,0.005000
0.000000,5.000000,0.000000,1.528814,-0.292279,0.686391,0.005000
0.000000,5.000000,0.000000,1.864248,-0.283075,-0.894022,0.005000
0.000000,5.000000,0.000000,1.804858,-0.234899,-0.149098,0.005000
0.000000,5.000000,0.000000,0.764891,-0.190286,0.834117,0.005000
0.000000,5.000000,0.000000,0.351108,-0.187849,-0.480783,0.005000
0.000000,5.000000,0.000000,1.703459,-0.320120,-0.166796,0.005000
0.000000,5.000000,0.000000,1.871730,-0.280914,0.524915,0.005000
0.000000,5.000000,0.000000,0.724859,-0.237640,-0.830223,0.005000
0.000000,5.000000,0.000000,0.720600,-0.321342,0.505899,0.005000
0.000000,5.000000,0.000000,1.234731,-0.266601,0.568735,0.005000
0.000000,5.000000,0.000000,1.445490,-0.240551,-0.687526,0.005000
0.000000,5.000000,0.000000,0.860844,-0.247605,0.093748,0.005000
0.000000,5.000000,0.000000,0.438954,-0.254620,0.616184,0.005000
0.000000,5.000000,0.000000,1.476809,-0.326609,-0.575755,0.005000
0.000000,5.000000,0.000000,1.437888,-0.254030,-0.332544,0.005000
